Date,AAPL,ABBV,AMZN,BAC,C,COP,CVX,EOG,GOOGL,GS,JNJ,JPM,META,MRK,MS,MSFT,PFE,SLB,UNH,XOM,SP500
2023-05-16,169.84739685058594,128.68133544921875,113.4000015258789,25.31058692932129,41.23600387573242,89.65155029296875,135.20608520507812,96.84064483642578,118.53034973144531,298.08978271484375,145.7206268310547,125.44622039794922,236.96047973632812,105.8897476196289,74.79608917236328,304.52813720703125,31.215478897094727,40.071388244628906,452.2372131347656,93.36919403076172,4109.89990234375
2023-05-17,170.4593963623047,128.73521423339844,115.5,26.429946899414062,42.875247955322266,92.06493377685547,137.14376831054688,99.69287109375,119.84944152832031,306.7962341308594,145.40054321289062,129.30335998535156,240.6018829345703,104.68563079833984,76.66920471191406,307.4063720703125,30.996192932128906,41.22951889038086,457.0356140136719,95.46390533447266,4158.77001953125
2023-05-18,172.78892517089844,128.81605529785156,118.1500015258789,26.337440490722656,42.24686813354492,92.09234619140625,136.97476196289062,100.79055786132812,121.82315063476562,306.23870849609375,144.93414306640625,130.28399658203125,244.9279327392578,103.99234008789062,77.19913482666016,311.8315124511719,30.768455505371094,41.553802490234375,451.7753601074219,96.32910919189453,4198.0498046875
2023-05-19,172.89747619628906,130.31576538085938,116.25,26.004405975341797,41.62759780883789,93.79269409179688,138.05982971191406,103.10294342041016,121.75370788574219,303.0516357421875,145.32737731933594,129.9851531982422,243.72735595703125,105.35154724121094,75.14329528808594,311.6553039550781,31.013057708740234,41.942928314208984,451.3887939453125,96.7753677368164,4191.97998046875
2023-05-22,171.94989013671875,130.127197265625,115.01000213623047,26.217182159423828,41.7004508972168,94.82569885253906,135.5784454345703,102.16719818115234,124.02493286132812,301.9087829589844,144.54417419433594,128.91111755371094,246.38650512695312,104.4393310546875,75.17070770263672,314.43560791015625,32.68305587768555,42.61928176879883,453.085693359375,95.60050201416016,4192.6298828125
2023-05-23,169.343994140625,127.98985290527344,114.98999786376953,26.4392032623291,41.80973815917969,95.42903900146484,139.5006561279297,102.08621978759766,121.55533599853516,300.6543884277344,144.48887634277344,127.56626892089844,244.81878662109375,103.32640838623047,75.5087890625,308.6399841308594,33.4337158203125,42.67488098144531,451.9732666015625,96.90286254882812,4145.580078125
2023-05-24,169.620361328125,126.759521484375,116.75,25.995159149169922,40.51655578613281,95.05425262451172,139.8742218017578,101.9332504272461,119.90895080566406,297.1606140136719,144.35067749023438,126.39884185791016,247.2695770263672,103.62745666503906,74.21131896972656,307.2595520019531,32.58184051513672,42.83238220214844,453.28363037109375,97.98664855957031,4115.240234375
2023-05-25,170.75555419921875,124.48748016357422,115.0,26.059907913208008,40.279781341552734,92.9608154296875,137.4639129638672,99.33296966552734,122.46780395507812,300.94244384765625,142.27745056152344,126.70703887939453,250.7224884033203,102.44158935546875,75.83770751953125,319.07611083984375,31.907093048095703,41.84101486206055,450.33294677734375,96.2289047241211,4151.27978515625
2023-05-26,173.1640167236328,123.5355453491211,120.11000061035156,26.189422607421875,40.61674118041992,93.1070785522461,137.0370330810547,99.08101654052734,123.58854675292969,308.49664306640625,142.22216796875,127.89309692382812,259.9996643066406,101.31957244873047,76.66006469726562,325.8997802734375,31.713106155395508,41.210994720458984,453.9341125488281,95.60050201416016,4205.4501953125
2023-05-30,175.00987243652344,122.52971649169922,121.66000366210938,26.143171310424805,40.70780563354492,92.51287078857422,136.18321228027344,97.90235137939453,122.65624237060547,307.4002380371094,142.24063110351562,128.3787841796875,260.4759216308594,99.58636474609375,76.22146606445312,324.2550964355469,31.215478897094727,41.05348587036133,452.3597717285156,94.75353240966797,4205.52001953125
